3960;19205;4,849747475
3970;19331;4,869269521
3980;19311;4,85201005
3990;19368;4,854135338
4000;19408;4,852
4010;19487;4,859600998
4020;19598;4,875124378
4030;19541;4,848883375
4040;19705;4,877475248
4050;19985;4,934567901
4060;19805;4,878078818
4070;19837;4,873955774
4080;19801;4,853186275
4090;19914;4,868948655
4100;19924;4,859512195
4110;20020;4,871046229
4120;20067;4,870631068
4130;20350;4,927360775
4140;20170;4,871980676
4150;20200;4,86746988
4160;20260;4,870192308
4170;20319;4,872661871
4180;20346;4,867464115
4190;20407;4,870405728
4200;20432;4,864761905
4210;20758;4,93064133
4220;20541;4,867535545
4230;20592;4,868085106
4240;20610;4,860849057
4250;20711;4,873176471
4260;20749;4,870657277
4270;20814;4,874473068
4280;20902;4,88364486
4290;20863;4,863170163
4300;20933;4,868139535
4310;20979;4,867517401
4320;21328;4,937037037
4330;21601;4,988683603
4340;22050;5,080645161
4350;21812;5,014252874
4360;32492;7,452293578
4370;25127;5,749885584
4380;23450;5,353881279
4390;21619;4,924601367
4400;21632;4,916363636
4410;21721;4,925396825
4420;22634;5,12081448
4430;21792;4,919187359
4440;21860;4,923423423
4450;21956;4,933932584
4460;21946;4,920627803
4470;22034;4,929306488
4480;22027;4,916741071
4490;22142;4,931403118
4500;22148;4,921777778
4510;22249;4,933259424
4520;22455;4,967920354
4530;22324;4,92803532
4540;22360;4,925110132
4550;22502;4,945494505
4560;23507;5,15504386
4570;22519;4,927571116
4580;22553;4,924235808
4590;22661;4,937037037
4600;22650;4,923913043
4610;22709;4,926030369
4620;22793;4,933549784
4630;22942;4,955075594
4640;22842;4,922844828
4650;23827;5,124086022
4660;22942;4,923175966
4670;22996;4,924197002
4680;23119;4,939957265
4690;23175;4,941364606
4700;23264;4,949787234
4710;23428;4,974097665
4720;23312;4,938983051
4730;23331;4,93255814
4740;23344;4,924894515
4750;23439;4,934526316
4760;23913;5,023739496
4770;23542;4,935429769
4780;23617;4,940794979
4790;23638;4,934864301
4800;23722;4,942083333
4810;23771;4,941995842
4820;23808;4,939419087
4830;23936;4,955693582
4840;23900;4,938016529
4850;23948;4,937731959
4860;23954;4,928806584
4870;24093;4,947227926
4880;24305;4,980532787
4890;24261;4,961349693
4900;24418;4,983265306
4910;24289;4,946843177
4920;24330;4,945121951
4930;24413;4,951926978
4940;24492;4,957894737
4950;24528;4,955151515
4960;24629;4,965524194
4970;24657;4,961167002
4980;24659;4,951606426
4990;24706;4,951102204
5000;24774;4,9548
5010;24825;4,95508982
5020;24963;4,972709163
5030;24910;4,952286282
5040;24977;4,955753968
5050;25077;4,965742574
5060;25226;4,985375494
5070;25108;4,952268245
5080;25199;4,960433071
5090;25287;4,967976424
5100;25280;4,956862745
5110;25394;4,969471624
5120;25405;4,961914063
5130;25458;4,962573099
5140;25618;4,984046693
5150;25616;4,973980583
5160;25816;5,003100775
5170;25673;4,965764023
5180;25750;4,971042471
5190;26570;5,119460501
5200;25841;4,969423077
5210;25967;4,984069098
5220;25929;4,967241379
5230;26134;4,996940727
5240;26157;4,991793893
5250;26256;5,001142857
5260;26281;4,996387833
5270;26407;5,010815939
5280;26353;4,991098485
5290;26447;4,999432892
5300;26523;5,004339623
5310;26493;4,989265537
5320;26579;4,996052632
5330;26690;5,00750469
5340;26712;5,002247191
5350;26728;4,99588785
5360;26798;4,999626866
5370;26946;5,017877095
5380;27116;5,040148699
5390;27909;5,177922078
5400;27125;5,023148148
5410;27573;5,096672828
5420;28024;5,170479705
5430;27277;5,023388582
5440;28518;5,242279412
5450;27496;5,045137615
5460;27331;5,005677656
5470;27370;5,003656307
5480;27383;4,99689781
5490;27452;5,000364299
5500;27561;5,011090909
5510;27612;5,011252269
5520;27737;5,024818841
5530;27601;4,991139241
5540;27704;5,000722022
5550;27770;5,003603604
5560;29120;5,237410072
5570;27913;5,011310592
5580;28417;5,09265233
5590;27986;5,006440072
5600;27979;4,99625
5610;28217;5,029768271
5620;28159;5,010498221
5630;28272;5,021669627
5640;28380;5,031914894
5650;28307;5,010088496
5660;28434;5,023674912
5670;28387;5,006525573
5680;28414;5,002464789
5690;28494;5,007732865
5700;28540;5,007017544
5710;29238;5,120490368
5720;28728;5,022377622
5730;28706;5,009773124
5740;28709;5,001567944
5750;28766;5,002782609
5760;28835;5,006076389
5770;28831;4,996707106
5780;29970;5,185121107
5790;29578;5,108462867
5800;29649;5,111896552
5810;29953;5,155421687
5820;29705;5,10395189
5830;29960;5,138936535
5840;30350;5,196917808
5850;29832;5,099487179
5860;29876;5,098293515
5870;29966;5,104940375
5880;31295;5,322278912
5890;30286;5,141935484
5900;30084;5,098983051
5910;30818;5,214551607
5920;30304;5,118918919
5930;30288;5,107588533
5940;30356;5,11043771
5950;30373;5,104705882
5960;30451;5,109228188
5970;30548;5,116917923
5980;30519;5,103511706
5990;30718;5,128213689
6000;30609;5,1015
6010;30712;5,11014975
6020;30774;5,111960133
6030;31014;5,143283582
6040;30925;5,120033113
6050;30947;5,115206612
6060;30982;5,112541254
6070;30980;5,103789127
6080;31136;5,121052632
6090;31643;5,19589491
